tweet_id,airline_sentiment,airline_sentiment_confidence,airline,text,tweet_created,retweet_count,date,hour,sentiment_score,roberta_label,roberta_confidence
568271533782622209,negative,1.0,United,@united @staralliance how can I book reward travel in August?? Everything is blacked out.,2015-02-18 20:51:06-08:00,0,2015-02-18,20,-1,negative,0.8948845863342285
568270132956409857,positive,0.6354,United,@united did I win :),2015-02-18 20:45:32-08:00,0,2015-02-18,20,1,positive,0.905437707901001
568269181394817024,negative,0.6267,United,@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,2015-02-18 20:41:45-08:00,0,2015-02-18,20,-1,negative,0.8373520374298096
568268831228964864,negative,0.6598,United,@united I have submitted my complaint. I need to be compensated. How long will this take?,2015-02-18 20:40:21-08:00,0,2015-02-18,20,-1,neutral,0.5806292295455933
568267340405542914,neutral,0.6825,United,@united any info on delays at SFO tomorrow due to low clouds?,2015-02-18 20:34:26-08:00,0,2015-02-18,20,0,neutral,0.6070282459259033
568266890499346432,negative,1.0,United,"@united because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!",2015-02-18 20:32:39-08:00,1,2015-02-18,20,-1,negative,0.9591330289840698
568266347450273793,positive,1.0,United,@united flight to RSW tonight -me &amp;  twin 3 year olds. A pilot who was in row by me stayed to help me get the boys &amp; bags off. Lifesaver!!,2015-02-18 20:30:29-08:00,0,2015-02-18,20,1,positive,0.9137120842933655
568265475114663936,negative,1.0,United,@united My flying United is over...sorry. The Captain still had 20 minutes of pre-flight preparations to make while we sat with no air!,2015-02-18 20:27:01-08:00,0,2015-02-18,20,-1,negative,0.7973684072494507
568264441906618368,neutral,0.7168,United,@united thanks,2015-02-18 20:22:55-08:00,0,2015-02-18,20,0,neutral,0.4986073672771454
568264293478744064,positive,0.6246,United,"@united yes, Thx! At 10:35 (landed at 9:20).",2015-02-18 20:22:20-08:00,0,2015-02-18,20,1,positive,0.6990125179290771
568263079789608961,negative,0.6328,United,@united get a clue. I am a 1K/2mm miler and that is the response you give?,2015-02-18 20:17:30-08:00,0,2015-02-18,20,-1,negative,0.8070229291915894
568262694123339776,negative,1.0,United,@united I was only trying to get my emails. What are you talking about? What most business people expect from airline wifi,2015-02-18 20:15:58-08:00,0,2015-02-18,20,-1,negative,0.7004666328430176
568262481698803712,neutral,0.3512,United,"@united we finally just arrive to Bogota, good but long flight!!",2015-02-18 20:15:08-08:00,0,2015-02-18,20,0,positive,0.9694135785102844
568261238444167170,negative,1.0,United,@united it's not there we tried. It's already here in cancun just no one has delivered it,2015-02-18 20:10:11-08:00,0,2015-02-18,20,-1,negative,0.8100348114967346
568261172610220033,negative,1.0,United,"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",2015-02-18 20:09:55-08:00,2,2015-02-18,20,-1,negative,0.8864895701408386
568260084230455296,negative,1.0,United,@united its not the way to treat your customers we had a lot of issues and it was not worth our headache we went thru,2015-02-18 20:05:36-08:00,0,2015-02-18,20,-1,negative,0.9364910125732422
568259835474677760,negative,1.0,United,@united yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,2015-02-18 20:04:37-08:00,0,2015-02-18,20,-1,negative,0.5019766688346863
568259593773518848,neutral,1.0,United,@united Want to make my day? :) Friend is Premier &amp; I should be soon. Any chance you can upgrade our two 10 hr leg of flights to ecom plus?,2015-02-18 20:03:39-08:00,0,2015-02-18,20,0,positive,0.9602148532867432
568258906159501312,negative,1.0,United,@united please review and fix your baggage procedures at Dulles because it happens every week when my sister travels there on your airline,2015-02-18 20:00:55-08:00,0,2015-02-18,20,-1,negative,0.829869270324707
568258846235316225,negative,1.0,United,@united nothing else from you ^GJ? Where is your customer service?,2015-02-18 20:00:41-08:00,0,2015-02-18,20,-1,negative,0.897738516330719
568258545772335104,neutral,0.6538,United,@united that's of course in lax,2015-02-18 19:59:29-08:00,0,2015-02-18,19,0,neutral,0.7902087569236755
568257389402710016,neutral,1.0,United,@united ok thanks! Where are you counters located? And how Late Flight are they open?,2015-02-18 19:54:54-08:00,0,2015-02-18,19,0,neutral,0.7254157662391663
568256563829293056,negative,1.0,United,"@united oh no, I'm rebooked, 7+ hours after my original arrival time. We can talk compensation.",2015-02-18 19:51:37-08:00,0,2015-02-18,19,-1,negative,0.8174687027931213
568255550070362113,negative,1.0,United,@united my coworker that had the same conflict as me with the hotel issue trying to share posted on their facebook page and they erased it!!,2015-02-18 19:47:35-08:00,0,2015-02-18,19,-1,negative,0.8577567338943481
568254094739148800,negative,1.0,United,"@united lost my parents luggage to cancun, said it would be delivered to hotel by 7PM, it is now almost 11PM",2015-02-18 19:41:48-08:00,0,2015-02-18,19,-1,negative,0.8274262547492981
568252997886545920,negative,1.0,United,@united then watched my connecting flight in DEN pull away from the gate only to pull into THE SAME gate. #SlapInTheFace,2015-02-18 19:37:26-08:00,0,2015-02-18,19,-1,negative,0.8650473356246948
568252909231738880,negative,1.0,United,"@united @christinebpc ...and on some versions of the 738, row 11 has no window at all. Go ahead, check. We'll wait.",2015-02-18 19:37:05-08:00,0,2015-02-18,19,-1,neutral,0.6228898167610168
568252805036638209,negative,1.0,United,@United I'm pretty sure I've got shin splits from SPRINTING through IAH only to watch my plane pull away from the jet way...,2015-02-18 19:36:41-08:00,0,2015-02-18,19,-1,negative,0.7701572179794312
568252787756302336,negative,1.0,United,@united well the income flight to dca to take us to ewr was delayed and it made us miss our connection to FLL so yes hotels were necessary,2015-02-18 19:36:36-08:00,0,2015-02-18,19,-1,negative,0.5177799463272095
568250452057427970,negative,1.0,United,@united can you please stop Cancelled Flightling your flights? I am trying to get home to take two exams tomorrow. You've Cancelled Flightled 3 flights on me.,2015-02-18 19:27:20-08:00,0,2015-02-18,19,-1,negative,0.9082257151603699
568250159689113600,negative,1.0,United,@united &amp; I've been hung up on twice by your staff. So upset right now,2015-02-18 19:26:10-08:00,0,2015-02-18,19,-1,negative,0.9527215957641602
568250065845944321,neutral,1.0,United,@united DCA-EWR Flight #4372,2015-02-18 19:25:47-08:00,0,2015-02-18,19,0,neutral,0.8758200407028198
568250000028925952,negative,1.0,United,"@united 2 hour flight from FLL to Ewr, 1242, now waiting 1 hour plus for bags, no sign yet. What gives????",2015-02-18 19:25:32-08:00,0,2015-02-18,19,-1,negative,0.871249794960022
568249421877653505,negative,1.0,United,@united was such a better airline when you were Continental. $75 service fee + $75 Flight Booking Problems fee + $25 talk to a human fee: FU!!!,2015-02-18 19:23:14-08:00,1,2015-02-18,19,-1,negative,0.8375780582427979
568249367590768640,neutral,0.6889,United,@united any chance you could look into my problem from earlier?,2015-02-18 19:23:01-08:00,0,2015-02-18,19,0,neutral,0.5345529317855835
568249132323770368,negative,1.0,United,@united this is despicable I spoke to  many diff people &amp; everyone is telling me something different I have a claim no. I need my bag now,2015-02-18 19:22:05-08:00,0,2015-02-18,19,-1,negative,0.9166927933692932
568248950450311169,negative,1.0,United,@united how come the crew traveling on the flight gets a better seat and I get stuck checking my bag and the crews bag got on the flight.,2015-02-18 19:21:21-08:00,0,2015-02-18,19,-1,negative,0.7190237045288086
568248416418926594,negative,0.6899,United,"@united Funny thing happened, we arrived on our flight from Denver at the same gate we are currently scheduled to depart for Sydney at! LOL!",2015-02-18 19:19:14-08:00,0,2015-02-18,19,-1,positive,0.6653659343719482
568248245563969536,positive,0.6559,United,@united I forgot that Intl flights out of LAX don't go from Intl Terminal! Easiest re-check in ever! woo!,2015-02-18 19:18:33-08:00,0,2015-02-18,19,1,positive,0.47336238622665405
568248180057325568,neutral,1.0,United,@united can you please tell me where United flies to from Sydney Australia - pref Asia Pac or US as I have a voucher to redeem.,2015-02-18 19:18:18-08:00,0,2015-02-18,19,0,neutral,0.8741393089294434
568246093856641024,negative,1.0,United,"@united you can't claim ""weather"" with your hardworking crew pulling seats out of a plane! Do the right thing. But we both know you won't",2015-02-18 19:10:00-08:00,3,2015-02-18,19,-1,negative,0.879056453704834
568244663154393088,negative,1.0,United,"@united you're missin the point! There was no ""weather"". You're lying! Seats was broken. But u claim ""weather"" to get out of hotels. Classy",2015-02-18 19:04:19-08:00,3,2015-02-18,19,-1,negative,0.9187374114990234
568243964983308289,negative,1.0,United,@united are you trying to break a world record for most delayed flights in a year?,2015-02-18 19:01:33-08:00,1,2015-02-18,19,-1,negative,0.8250004649162292
568241367396192256,neutral,1.0,United,@united I have flights that don't appear to have been applied to my MileagePlus account. Can you help?,2015-02-18 18:51:14-08:00,0,2015-02-18,18,0,negative,0.5727040767669678
568240029413163008,neutral,1.0,United,"@united @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!",2015-02-18 18:45:55-08:00,0,2015-02-18,18,0,neutral,0.5001339316368103
568239444500865025,positive,1.0,United,"@united Okay, thank you for your help :)",2015-02-18 18:43:35-08:00,0,2015-02-18,18,1,positive,0.9366534948348999
568238725626355712,negative,1.0,United,@united this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain,2015-02-18 18:40:44-08:00,0,2015-02-18,18,-1,negative,0.9168577194213867
568238227791822850,positive,1.0,United,@united thanks,2015-02-18 18:38:45-08:00,0,2015-02-18,18,1,neutral,0.4986073672771454
568237684277141504,negative,1.0,United,@united I bet @SouthwestAir doesn't turn a thirty minute delay on an original flight into a 7+ hour delayed arrive time,2015-02-18 18:36:35-08:00,0,2015-02-18,18,-1,negative,0.7756335735321045
568237654606680064,positive,0.6667,United,"@United is the best way to re-unite me with my one true love, shopping in USA's fashion capital #NewYork #unitedVUSA http://t.co/rBn7StUij1",2015-02-18 18:36:28-08:00,0,2015-02-18,18,1,positive,0.9657987356185913
568237611208318976,neutral,0.657,United,@United should find a way to distinguish boarding of premier members and credit card holders. Group 2 is too big!,2015-02-18 18:36:18-08:00,0,2015-02-18,18,0,negative,0.49350371956825256
568236691397279745,negative,0.6436,United,@united final destination was booked through United but with quantas. United has not yet contacted Auckland. I am unaware of case ID number,2015-02-18 18:32:39-08:00,0,2015-02-18,18,-1,negative,0.5678097605705261
568236000390082560,neutral,0.6529,United,@united was in the air. Just DMd you,2015-02-18 18:29:54-08:00,0,2015-02-18,18,0,neutral,0.8776613473892212
568234955672694784,negative,1.0,United,@united. Worst flying experiences ever the past three days. Your airline needs to get it together. Lost a customer with me,2015-02-18 18:25:45-08:00,1,2015-02-18,18,-1,negative,0.9535016417503357
568234670166568960,negative,0.6838,United,@united yes I have,2015-02-18 18:24:37-08:00,0,2015-02-18,18,-1,neutral,0.6788211464881897
568234631465734144,negative,1.0,United,@united #CustomerService #fail long time flyer switching airlines #frustrated,2015-02-18 18:24:28-08:00,0,2015-02-18,18,-1,negative,0.9383282661437988
568233965800304640,positive,1.0,United,"@united okay - thanks for your help, JT! I appreciate your time!",2015-02-18 18:21:49-08:00,0,2015-02-18,18,1,positive,0.9650026559829712
568233193738018817,negative,0.664,United,@united screwed over my professor. Maybe we should tell everyone about @Skiplagged ? #aviation #airport #airline #innovation #startups #tech,2015-02-18 18:18:45-08:00,0,2015-02-18,18,-1,negative,0.883213460445404
568232723170484224,negative,0.6633,United,@united @staralliance Now do the right thing and reinstate the tickets you voided #UnitedFail,2015-02-18 18:16:53-08:00,0,2015-02-18,18,-1,negative,0.8659857511520386
568231742449922049,negative,1.0,United,@united negative. Done wasting time with amateurs at customer service. Thanks for at least offering.,2015-02-18 18:12:59-08:00,0,2015-02-18,18,-1,negative,0.8647850751876831
568231586585550848,positive,1.0,United,"@united @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails",2015-02-18 18:12:22-08:00,0,2015-02-18,18,1,positive,0.9798995852470398
568231529823891456,positive,1.0,United,"@united no worries - after everyone boarded, the cushions were brought in. Took a while, but they made it here.",2015-02-18 18:12:08-08:00,0,2015-02-18,18,1,positive,0.7058702111244202
568230767714799616,neutral,0.6383,United,@united sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,2015-02-18 18:09:06-08:00,0,2015-02-18,18,0,neutral,0.5390586256980896
568230620595417088,neutral,1.0,United,@united hey! think someone could meet me with my book when I arrive at @loganairports at 10:30? It's yes please #amypoehler. Oscar took it.,2015-02-18 18:08:31-08:00,0,2015-02-18,18,0,positive,0.5402427315711975
568229032652709888,neutral,0.6405,United,"@united Hopefully They will give me a feedback, bafore my flight...",2015-02-18 18:02:13-08:00,0,2015-02-18,18,0,neutral,0.5161734819412231
568228749696577536,positive,1.0,United,"@united Very good flight, thank you!",2015-02-18 18:01:05-08:00,0,2015-02-18,18,1,positive,0.9865747094154358
568228505160433665,negative,1.0,United,@united can you DM me? Been on hold with customer service very long time (53 min +) and getting the run-around. Thanks.,2015-02-18 18:00:07-08:00,0,2015-02-18,18,-1,neutral,0.7270891666412354
568228257037856768,negative,0.6304,United,@united I'm asking if you can simplify the communications- thx,2015-02-18 17:59:08-08:00,0,2015-02-18,17,-1,neutral,0.8477885127067566
568228124263124992,positive,1.0,United,"@united yes #LHRT2 lounge is fantastic, if only the US ones could be remotely similar!",2015-02-18 17:58:36-08:00,0,2015-02-18,17,1,positive,0.9813449382781982
568226940139782144,negative,1.0,United,@United OMG WHERE IS MY BAG??? YYZUA70435 - enough with the shenanigans already. It's getting real old real quick!!,2015-02-18 17:53:54-08:00,0,2015-02-18,17,-1,negative,0.9082741737365723
568226026209341441,neutral,1.0,United,@united i now see it's 72 hours. Thanks,2015-02-18 17:50:16-08:00,0,2015-02-18,17,0,neutral,0.6186795234680176
568225650760413184,neutral,0.672,United,@united We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3)Thanks,2015-02-18 17:48:46-08:00,0,2015-02-18,17,0,positive,0.5026028156280518
568225310753353728,neutral,0.6990000000000001,United,"@united @staralliance Very nice at LHR, congrats, but I'm sticking with AA/#BA. @AmericanAir @British_Airways",2015-02-18 17:47:25-08:00,0,2015-02-18,17,0,positive,0.9652531743049622
568224469480833024,negative,0.6634,United,@united how long will it take for miles that i re-purchased (they had expired) to show up? I recieved an email that the request had been..,2015-02-18 17:44:05-08:00,0,2015-02-18,17,-1,negative,0.5572677850723267
568223557806915585,negative,0.6538,United,@united Please stall flight 1535 out of ORD. I have to get to SNA tonight.,2015-02-18 17:40:27-08:00,0,2015-02-18,17,-1,negative,0.7674412131309509
568221167288344577,positive,1.0,United,"@united Thanks, I will!",2015-02-18 17:30:57-08:00,0,2015-02-18,17,1,positive,0.8330930471420288
568218887973703680,negative,0.7118,United,@united can you get a gate for UA4727?  Turrible.,2015-02-18 17:21:54-08:00,0,2015-02-18,17,-1,negative,0.9429356455802917
568217863611404288,negative,1.0,United,@united is the worst airline. Lost my luggage delayed my flights and has been very unaccomidating,2015-02-18 17:17:50-08:00,0,2015-02-18,17,-1,negative,0.9522695541381836
568217304259010560,neutral,0.6416,United,@united Flight 280,2015-02-18 17:15:36-08:00,0,2015-02-18,17,0,neutral,0.8326680064201355
568217301243133952,neutral,0.6452,United,@united Flight 1640 (N33289) arrives at @FlyTPA following flight from @iah http://t.co/RvCDA2nnme,2015-02-18 17:15:36-08:00,0,2015-02-18,17,0,neutral,0.8918224573135376
568215213620637696,positive,1.0,United,@united is officially my favorite airline. They have created magic for me all day!!! #friendlyskies #careyon,2015-02-18 17:07:18-08:00,0,2015-02-18,17,1,positive,0.9910153746604919
568215154569166848,positive,1.0,United,"@united we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!",2015-02-18 17:07:04-08:00,0,2015-02-18,17,1,positive,0.9784433841705322
568215031608815617,positive,1.0,United,@united I was protected on that flight by gate agent Kerry at LAS. She also did an excellent job getting me to my destination today. Thanks!,2015-02-18 17:06:35-08:00,0,2015-02-18,17,1,positive,0.9671999216079712
568215000306724864,neutral,0.6827,United,"@united yes, you can. I will DM.",2015-02-18 17:06:27-08:00,0,2015-02-18,17,0,neutral,0.5859375
568214796514004992,positive,0.6364,United,"@united Your staff, both on deck and in the cabin on UA768 SFO -&gt; BOS were exceptional today. Please tell them well done :)",2015-02-18 17:05:39-08:00,0,2015-02-18,17,1,positive,0.9838961362838745
568213785426726912,negative,1.0,United,@united I mean is there a real live person somewhere I can go and speak to at Newark post security?,2015-02-18 17:01:38-08:00,1,2015-02-18,17,-1,neutral,0.8670430183410645
568212521657737216,neutral,1.0,United,@united hi! I just bought a flight with united through ebokeers from Paris to Miami. Do I have any chance to check that everything is ok?,2015-02-18 16:56:36-08:00,0,2015-02-18,16,0,neutral,0.8575886487960815
568210978447323136,neutral,0.6497,United,"@united no worries, I think it’s under control. (the emails are keeping me informed)",2015-02-18 16:50:28-08:00,0,2015-02-18,16,0,positive,0.6327850818634033
568210563991363584,negative,0.6737,United,@united i have talked to them...on standby for tomorrow but it doesn't look good. May have to stay here till Friday &amp; that's not guaranteed,2015-02-18 16:48:49-08:00,0,2015-02-18,16,-1,negative,0.9156313538551331
568210483959836672,neutral,1.0,United,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,2015-02-18 16:48:30-08:00,0,2015-02-18,16,0,neutral,0.5398539900779724
568207908057567232,neutral,1.0,United,@united what happened to flight status map? It was so cool..,2015-02-18 16:38:16-08:00,0,2015-02-18,16,0,positive,0.4004361629486084
568206570540163072,negative,0.6629999999999999,United,@united plz don't advertise wifi if it's not gonna work thanks #worstflightever,2015-02-18 16:32:57-08:00,0,2015-02-18,16,-1,negative,0.9362822771072388
568206538147364864,neutral,1.0,United,@united Hi guys. I submitted a request for ticket/hotel reimbursement for a delayed/over night stay coming back from the Dominican. Help?,2015-02-18 16:32:50-08:00,0,2015-02-18,16,0,neutral,0.7829556465148926
568206350804770816,negative,1.0,United,"@united Apologize to the President. Once those employees blamed him, I heard it repeated 20 times.",2015-02-18 16:32:05-08:00,0,2015-02-18,16,-1,negative,0.8497939109802246
568206092599218176,neutral,0.6923,United,"@united yes, I want to complain. Your coworker was neither. Is there a customer service point airside?",2015-02-18 16:31:03-08:00,0,2015-02-18,16,0,negative,0.8731682896614075
568205117368836096,negative,1.0,United,@united A change fee of $200. Same exact flight from ATL-HOU is $165. Why a charge of $574? The math doesn't add up.,2015-02-18 16:27:11-08:00,1,2015-02-18,16,-1,negative,0.8449013233184814
568204808122974209,negative,1.0,United,@united hello. I'm overseas &amp; my bag is lost. I can't call customer service but can you help me?,2015-02-18 16:25:57-08:00,0,2015-02-18,16,-1,negative,0.7811524868011475
568204231271796736,positive,0.6753,United,"@united landing in anchorage, then on our way to fairbanks! http://t.co/FjkvQMbmaS",2015-02-18 16:23:40-08:00,0,2015-02-18,16,1,neutral,0.7544366121292114
568204182676578304,negative,1.0,United,@united I knew I should've flew @VirginAmerica lol,2015-02-18 16:23:28-08:00,0,2015-02-18,16,-1,neutral,0.5962385535240173
568204138091307008,negative,1.0,United,"@united, UA1641 EWR-MCO 17 Feb wifi never connected but allowed me to purchase access twice &amp; charged me. Who do I need to file claim with?",2015-02-18 16:23:17-08:00,0,2015-02-18,16,-1,negative,0.7073776125907898
568204042964332544,positive,0.653,United,@united thnx,2015-02-18 16:22:55-08:00,0,2015-02-18,16,1,neutral,0.5133874416351318
568203839242764288,positive,1.0,United,"@united 
I will admit, you've been rather good to me over the years.
You've still got me hooked.
(for now!)
Peace.",2015-02-18 16:22:06-08:00,0,2015-02-18,16,1,positive,0.9572932720184326
568203785996263424,positive,0.6525,United,@united it's kinda funny. No worries.,2015-02-18 16:21:53-08:00,0,2015-02-18,16,1,positive,0.8352640867233276
568203369053077505,negative,1.0,United,@united My feedback and concerns via your site aren’t going to improve my poor airport experiences.,2015-02-18 16:20:14-08:00,0,2015-02-18,16,-1,negative,0.9357540011405945
568202174917976064,negative,1.0,United,@united just dropped bags at Newark. Your desk guy was the rudest customer facing person I have met. Even my two children were shocked!,2015-02-18 16:15:29-08:00,0,2015-02-18,16,-1,negative,0.9470296502113342
568201465958772736,positive,0.6667,United,@united great. Looking forward to your response to my DM then,2015-02-18 16:12:40-08:00,0,2015-02-18,16,1,positive,0.963493287563324
568200385849995264,negative,0.3546,United,"@united It was quite enjoyable. 😊 

Except now he's stuck on the runway in Houston. 😕",2015-02-18 16:08:23-08:00,0,2015-02-18,16,-1,positive,0.7333698868751526
568199122903293952,positive,0.6737,United,@united thank you for getting our daughter home when @americanair Cancelled Flightled all their flights to Nashville,2015-02-18 16:03:22-08:00,0,2015-02-18,16,1,neutral,0.4861014485359192
568198349393768448,positive,1.0,United,"@united thanks for the re-upgrade to 1st class. It may be a 45 min flight, but it is appreciated.",2015-02-18 16:00:17-08:00,0,2015-02-18,16,1,positive,0.9282090663909912
568195829238005760,negative,0.6556,United,"@united makes total sense, except flight wasn't full :) I've got empty seats around me &amp; overheads were more than half open when I boarded.",2015-02-18 15:50:16-08:00,0,2015-02-18,15,-1,positive,0.6884190440177917
568195153464143872,neutral,0.6655,United,"“@united: @ItsAaronChriz Sorry to hear about your flight. Do you need help reFlight Booking Problems?”

👎",2015-02-18 15:47:35-08:00,0,2015-02-18,15,0,negative,0.8558515310287476
568194770524221440,negative,0.6855,United,@united now we are trying to get to San Juan from Chicago O'Hare. Having lots of problems. May get a standby flight.,2015-02-18 15:46:04-08:00,0,2015-02-18,15,-1,negative,0.8521385788917542
568194744574214144,neutral,1.0,United,"@united Alright, thank you. Is there a page that says the routes you have for each aircraft? Specifically the 787.",2015-02-18 15:45:58-08:00,0,2015-02-18,15,0,neutral,0.7406036257743835
568193817943257088,negative,1.0,United,"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",2015-02-18 15:42:17-08:00,0,2015-02-18,15,-1,negative,0.7612119317054749
568192567348604928,negative,1.0,United,@united why does it cost $547 to change the city of origin when the same flight on http://t.co/8FMZZOltv9 costs $165 #customerservicefail,2015-02-18 15:37:19-08:00,0,2015-02-18,15,-1,negative,0.8206936717033386
568192024026996736,neutral,0.6484,United,@united I just sent a long note with some suggestions. Thanks for getting back to me.,2015-02-18 15:35:09-08:00,0,2015-02-18,15,0,neutral,0.6255976557731628
568191963838746624,neutral,1.0,United,@united there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT. Any chance of waiting to last second for us?,2015-02-18 15:34:55-08:00,0,2015-02-18,15,0,neutral,0.6320256590843201
568191654986792960,positive,1.0,United,@united @parryaftab done thnx,2015-02-18 15:33:41-08:00,0,2015-02-18,15,1,neutral,0.6351601481437683
568191336764948480,negative,1.0,United,"@united, I'm still frustrated I gave up my seat &amp; the promised Travel Certificate was withheld w/o explanation. http://t.co/KvfwajVViD",2015-02-18 15:32:25-08:00,0,2015-02-18,15,-1,negative,0.9195401668548584
568190725319311360,negative,0.6534,United,"@united gotta love giving up 1st class upgrade b/c flight delayed, to get another flight (also delayed) just to ensure I make my connection.",2015-02-18 15:30:00-08:00,0,2015-02-18,15,-1,negative,0.5724725723266602
568190276990140417,neutral,1.0,United,@united PTY to PIT via IAH,2015-02-18 15:28:13-08:00,0,2015-02-18,15,0,neutral,0.8803284764289856
568189949415170048,negative,1.0,United,"@united Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am",2015-02-18 15:26:55-08:00,0,2015-02-18,15,-1,negative,0.9125850796699524
568189520992198656,neutral,1.0,United,@united Is it possible to redeem miles for one part of a round trip itinerary without having to book two separate reservations?,2015-02-18 15:25:12-08:00,0,2015-02-18,15,0,neutral,0.9001572728157043
568189430202130432,negative,0.6632,United,@united I'm flying @AmericanAir on the way back. I rarely fly them but let's see if they are any better....,2015-02-18 15:24:51-08:00,0,2015-02-18,15,-1,neutral,0.539130687713623
568189390444310528,neutral,0.6413,United,@united sent,2015-02-18 15:24:41-08:00,0,2015-02-18,15,0,neutral,0.8140770196914673
568188415524642816,negative,1.0,United,@united it's almost like we're punished for living near a large metro area. EWR was top ranked for domestic delays. Not good,2015-02-18 15:20:49-08:00,0,2015-02-18,15,-1,negative,0.9285202026367188
568188203397574656,positive,0.3626,United,"@united Honestly, I stopped trying to report things via website. Now I just laugh. Flights work. Miles accrue. I'm sure it's just cosmetic.",2015-02-18 15:19:58-08:00,0,2015-02-18,15,1,negative,0.5966057777404785
568187636449472513,negative,1.0,United,"@united thanks. Weather is understandable, but when every single domestic flight is delayed because of inbound int'l flights, it's crazy",2015-02-18 15:17:43-08:00,0,2015-02-18,15,-1,negative,0.5786826610565186
568186803930464256,positive,0.6889,United,"@united #1007 Houston-Bogota boarding again, safety first, it seems the mechanics fixed the problem faster, good energy to fly home/family",2015-02-18 15:14:25-08:00,0,2015-02-18,15,1,positive,0.8429058790206909
568186573965172736,negative,1.0,United,@united no tag number. Luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag...,2015-02-18 15:13:30-08:00,0,2015-02-18,15,-1,negative,0.6066470146179199
568186071114252288,positive,0.7076,United,@united have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,2015-02-18 15:11:30-08:00,0,2015-02-18,15,1,positive,0.9217796921730042
568186047659507712,neutral,0.6465,United,"@united, Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???",2015-02-18 15:11:24-08:00,0,2015-02-18,15,0,neutral,0.663469135761261
568185516971204608,positive,1.0,United,"@united hey awesome!  Thanks for the reply, will be filling the form out! @AmericanAir",2015-02-18 15:09:18-08:00,0,2015-02-18,15,1,positive,0.9845355153083801
568185339245756416,negative,0.6309,United,@united flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help,2015-02-18 15:08:35-08:00,0,2015-02-18,15,-1,negative,0.6673474907875061
568185323668291584,negative,1.0,United,@united correct date is 2/11/15!,2015-02-18 15:08:32-08:00,0,2015-02-18,15,-1,neutral,0.9035482406616211
568184886051389440,negative,1.0,United,@united 3 phone reps. None could see I was rebooked so missed that flight.Told to go standby for a nonexistent Late Flightr flight. Did I hurt you?,2015-02-18 15:06:47-08:00,0,2015-02-18,15,-1,negative,0.9207387566566467
568184857538498560,negative,0.7171,United,@united a report was filed with the airport police on 11th and 12th February-I have the police case number if required,2015-02-18 15:06:41-08:00,0,2015-02-18,15,-1,neutral,0.9224333763122559
568184231819481088,negative,1.0,United,"@united can't DM, you're not following. LLY144. Rebooked on #UA1516 but still need seats.",2015-02-18 15:04:11-08:00,0,2015-02-18,15,-1,negative,0.7799891829490662
568183699658944512,negative,1.0,United,@united the supervisor on situation- Stacey took all our details-no claim number given to us,2015-02-18 15:02:04-08:00,0,2015-02-18,15,-1,neutral,0.6788145899772644
568183509577125888,negative,1.0,United,@united 1 hour since boarding began and we're still sitting at the gate.  #UA507,2015-02-18 15:01:19-08:00,0,2015-02-18,15,-1,negative,0.7953795194625854
568183502161743873,negative,1.0,United,@united Tks for reply. PSP employees blamed Late Flight departure on POTUS when main reasons were DVR flt Late Flight &amp; insufficient ground crew to handle,2015-02-18 15:01:17-08:00,0,2015-02-18,15,-1,negative,0.7619563937187195
568181167054196736,negative,1.0,United,@united took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs,2015-02-18 14:52:01-08:00,0,2015-02-18,14,-1,negative,0.9020150899887085
568180799838801920,positive,0.6617,United,"@united they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",2015-02-18 14:50:33-08:00,0,2015-02-18,14,1,positive,0.8700108528137207
568180768804978688,negative,0.6842,United,"@united I find this text funny, considering we are still sitting here because 2 seats need to be changed out. http://t.co/LoLuWfCi11",2015-02-18 14:50:26-08:00,0,2015-02-18,14,-1,negative,0.6885961294174194
